Type,Date,Hour,Weekday,DayCode,Location,Amount
Deposit,19,22,Sat,7,DriveUp,3000 
Withdrawal,19,22,Sat,7,DriveUp,2000 
Deposit,19,22,Sat,7,DriveUp,75000 
Withdrawal,19,22,Sat,7,DriveUp,3000 
Deposit,19,22,Sat,7,DriveUp,10000 
Withdrawal,19,22,Sat,7,DriveUp,3000 
Deposit,19,22,Sat,7,DriveUp,4000 
Transfer,19,22,Sat,7,DriveUp,30000 
Withdrawal,19,22,Sat,7,DriveUp,5000 
Withdrawal,19,22,Sat,7,DriveUp,1000 
Withdrawal,19,22,Sat,7,DriveUp,1000 
Withdrawal,19,22,Sat,7,DriveUp,1000 
Deposit,19,22,Sat,7,DriveUp,2000 
Withdrawal,19,22,Sat,7,DriveUp,1000 
Withdrawal,19,22,Sat,7,DriveUp,2000 
Withdrawal,19,22,Sat,7,DriveUp,1000 
Deposit,19,23,Sat,7,DriveUp,27000 
Withdrawal,19,23,Sat,7,DriveUp,2000 
Withdrawal,19,23,Sat,7,DriveUp,2000 
Withdrawal,19,23,Sat,7,DriveUp,1000 
Withdrawal,19,23,Sat,7,DriveUp,9000 
Withdrawal,19,23,Sat,7,DriveUp,1000 
Deposit,20,0,Sun,1,DriveUp,18000 
Withdrawal,20,0,Sun,1,DriveUp,2000 
Deposit,20,0,Sun,1,DriveUp,5000 
Withdrawal,20,0,Sun,1,DriveUp,2000 
Deposit,20,5,Sun,1,DriveUp,19000 
Withdrawal,20,5,Sun,1,DriveUp,11000 
Deposit,20,7,Sun,1,DriveUp,3000 
Withdrawal,20,7,Sun,1,DriveUp,15000 
Withdrawal,20,8,Sun,1,DriveUp,6000 
Withdrawal,20,8,Sun,1,DriveUp,1000 
Withdrawal,20,8,Sun,1,DriveUp,2000 
Deposit,20,9,Sun,1,DriveUp,2000 
Deposit,20,9,Sun,1,DriveUp,7000 
Withdrawal,20,9,Sun,1,DriveUp,2000 
Transfer,20,9,Sun,1,DriveUp,9000 
Withdrawal,20,9,Sun,1,DriveUp,3000 
Withdrawal,20,9,Sun,1,CampusB,2000 
Withdrawal,20,10,Sun,1,DriveUp,2000 
Withdrawal,20,10,Sun,1,DriveUp,1000 
Withdrawal,20,10,Sun,1,DriveUp,2000 
Transfer,20,10,Sun,1,DriveUp,21000 
Deposit,20,10,Sun,1,CampusB,4000 
Withdrawal,20,10,Sun,1,DriveUp,1000 
Withdrawal,20,10,Sun,1,DriveUp,2000 
Deposit,20,10,Sun,1,DriveUp,11000 
Withdrawal,20,10,Sun,1,DriveUp,2000 
Withdrawal,20,11,Sun,1,DriveUp,2000 
Withdrawal,20,11,Sun,1,CampusB,3000 
Withdrawal,20,11,Sun,1,DriveUp,2000 
Withdrawal,20,11,Sun,1,DriveUp,9000 
Withdrawal,20,11,Sun,1,DriveUp,4000 
Withdrawal,20,11,Sun,1,CampusB,1000 
Withdrawal,20,12,Sun,1,DriveUp,2000 
Withdrawal,20,12,Sun,1,DriveUp,3000 
Deposit,20,12,Sun,1,DriveUp,1000 
Withdrawal,20,12,Sun,1,DriveUp,1000 
Deposit,20,12,Sun,1,CampusB,1000 
Withdrawal,20,12,Sun,1,CampusB,1000 
Withdrawal,20,12,Sun,1,DriveUp,3000 
Withdrawal,20,12,Sun,1,CampusB,2000 
Deposit,20,12,Sun,1,DriveUp,15000 
Withdrawal,20,12,Sun,1,DriveUp,12000 
Withdrawal,20,12,Sun,1,DriveUp,2000 
Withdrawal,20,12,Sun,1,CampusB,1000 
Deposit,20,12,Sun,1,DriveUp,14000 
Withdrawal,20,12,Sun,1,DriveUp,6000 
Withdrawal,20,12,Sun,1,DriveUp,1000 
Withdrawal,20,12,Sun,1,DriveUp,1000 
Deposit,20,12,Sun,1,DriveUp,5000 
Withdrawal,20,13,Sun,1,DriveUp,1000 
Withdrawal,20,13,Sun,1,CampusB,2000 
Withdrawal,20,13,Sun,1,DriveUp,2000 
Deposit,20,13,Sun,1,DriveUp,1000 
Withdrawal,20,13,Sun,1,DriveUp,1000 
Withdrawal,20,13,Sun,1,DriveUp,3000 
Withdrawal,20,13,Sun,1,CampusB,2000 
Withdrawal,20,13,Sun,1,CampusB,2000 
Withdrawal,20,13,Sun,1,DriveUp,1000 
Withdrawal,20,13,Sun,1,DriveUp,1000 
Withdrawal,20,13,Sun,1,CampusB,1000 
Withdrawal,20,13,Sun,1,CampusB,1000 
Withdrawal,20,13,Sun,1,CampusB,1000 
Withdrawal,20,13,Sun,1,DriveUp,3000 
Withdrawal,20,13,Sun,1,DriveUp,1000 
Withdrawal,20,13,Sun,1,DriveUp,2000 
Deposit,20,13,Sun,1,CampusB,3000 
Deposit,20,13,Sun,1,DriveUp,4000 
Withdrawal,20,13,Sun,1,DriveUp,4000 
Withdrawal,20,14,Sun,1,DriveUp,5000 
Withdrawal,20,14,Sun,1,DriveUp,6000 
Deposit,20,14,Sun,1,DriveUp,6000 
Withdrawal,20,14,Sun,1,DriveUp,2000 
Deposit,20,14,Sun,1,DriveUp,2000 
Withdrawal,20,14,Sun,1,DriveUp,6000 
Withdrawal,20,14,Sun,1,CampusB,1000 
Withdrawal,20,14,Sun,1,CampusB,1000 
Withdrawal,20,14,Sun,1,DriveUp,3000 
Deposit,20,14,Sun,1,DriveUp,6000 
Withdrawal,20,14,Sun,1,DriveUp,2000 
Deposit,20,14,Sun,1,CampusB,6000 
Deposit,20,14,Sun,1,DriveUp,12000 
Transfer,20,14,Sun,1,DriveUp,5000 
Withdrawal,20,14,Sun,1,DriveUp,2000 
Withdrawal,20,14,Sun,1,DriveUp,4000 
Withdrawal,20,15,Sun,1,CampusB,1000 
Transfer,20,15,Sun,1,CampusB,2000 
Withdrawal,20,15,Sun,1,DriveUp,3000 
Deposit,20,15,Sun,1,DriveUp,38000 
Deposit,20,15,Sun,1,CampusB,2000 
Withdrawal,20,15,Sun,1,DriveUp,6000 
Withdrawal,20,15,Sun,1,CampusB,1000 
Withdrawal,20,15,Sun,1,DriveUp,15000 
Deposit,20,15,Sun,1,DriveUp,4000 
Deposit,20,15,Sun,1,CampusB,9000 
Deposit,20,15,Sun,1,CampusB,8000 
Withdrawal,20,15,Sun,1,CampusB,2000 
Deposit,20,15,Sun,1,DriveUp,7000 
Withdrawal,20,15,Sun,1,DriveUp,2000 
Withdrawal,20,15,Sun,1,CampusB,1000 
Withdrawal,20,15,Sun,1,DriveUp,1000 
Deposit,20,15,Sun,1,CampusB,1000 
Withdrawal,20,16,Sun,1,DriveUp,1000 
Withdrawal,20,16,Sun,1,CampusB,1000 
Deposit,20,16,Sun,1,DriveUp,18000 
Withdrawal,20,16,Sun,1,CampusB,1000 
Withdrawal,20,16,Sun,1,DriveUp,1000 
Withdrawal,20,16,Sun,1,DriveUp,1000 
Withdrawal,20,16,Sun,1,DriveUp,3000 
Withdrawal,20,16,Sun,1,DriveUp,1000 
Transfer,20,16,Sun,1,CampusB,18000 
Withdrawal,20,16,Sun,1,DriveUp,2000 
Withdrawal,20,16,Sun,1,DriveUp,6000 
Withdrawal,20,17,Sun,1,DriveUp,6000 
Withdrawal,20,17,Sun,1,CampusB,1000 
Deposit,20,17,Sun,1,DriveUp,2000 
Deposit,20,17,Sun,1,DriveUp,9000 
Withdrawal,20,17,Sun,1,DriveUp,9000 
Withdrawal,20,17,Sun,1,CampusB,1000 
Withdrawal,20,17,Sun,1,CampusB,1000 
Deposit,20,17,Sun,1,DriveUp,1000 
Withdrawal,20,17,Sun,1,DriveUp,1000 
Withdrawal,20,17,Sun,1,CampusB,1000 
Deposit,20,17,Sun,1,DriveUp,17000 
Withdrawal,20,17,Sun,1,DriveUp,2000 
Withdrawal,20,17,Sun,1,CampusB,1000 
Withdrawal,20,17,Sun,1,CampusB,1000 
Withdrawal,20,17,Sun,1,CampusB,1000 
Withdrawal,20,17,Sun,1,CampusB,1000 
Withdrawal,20,18,Sun,1,DriveUp,3000 
Withdrawal,20,18,Sun,1,CampusB,1000 
Withdrawal,20,18,Sun,1,CampusB,1000 
Withdrawal,20,18,Sun,1,DriveUp,2000 
Withdrawal,20,18,Sun,1,CampusB,1000 
Withdrawal,20,18,Sun,1,DriveUp,1000 
Deposit,20,18,Sun,1,DriveUp,12000 
Withdrawal,20,18,Sun,1,DriveUp,1000 
Withdrawal,20,18,Sun,1,CampusB,1000 
Withdrawal,20,18,Sun,1,DriveUp,2000 
Withdrawal,20,18,Sun,1,DriveUp,9000 
Withdrawal,20,18,Sun,1,CampusB,2000 
Withdrawal,20,18,Sun,1,DriveUp,1000 
Deposit,20,18,Sun,1,DriveUp,7000 
Withdrawal,20,18,Sun,1,DriveUp,1000 
Deposit,20,18,Sun,1,CampusB,1000 
Withdrawal,20,18,Sun,1,CampusB,1000 
Withdrawal,20,18,Sun,1,CampusB,2000 
Withdrawal,20,18,Sun,1,CampusB,1000 
Withdrawal,20,18,Sun,1,CampusB,1000 
Deposit,20,18,Sun,1,CampusB,11000 
Withdrawal,20,19,Sun,1,CampusB,1000 
Deposit,20,19,Sun,1,DriveUp,11000 
Deposit,20,19,Sun,1,DriveUp,25000 
Withdrawal,20,19,Sun,1,DriveUp,11000 
Withdrawal,20,19,Sun,1,DriveUp,2000 
Withdrawal,20,19,Sun,1,DriveUp,2000 
Withdrawal,20,19,Sun,1,CampusB,1000 
Withdrawal,20,19,Sun,1,DriveUp,1000 
Withdrawal,20,19,Sun,1,CampusB,1000 
Deposit,20,19,Sun,1,DriveUp,2000 
Transfer,20,19,Sun,1,DriveUp,15000 
Transfer,20,19,Sun,1,DriveUp,3000 
Withdrawal,20,19,Sun,1,DriveUp,12000 
Deposit,20,19,Sun,1,DriveUp,14000 
Withdrawal,20,19,Sun,1,CampusB,2000 
Deposit,20,19,Sun,1,DriveUp,39000 
Withdrawal,20,20,Sun,1,DriveUp,3000 
Deposit,20,20,Sun,1,DriveUp,13000 
Withdrawal,20,20,Sun,1,DriveUp,2000 
Withdrawal,20,20,Sun,1,CampusA,2000 
Withdrawal,20,20,Sun,1,DriveUp,2000 
Withdrawal,20,20,Sun,1,CampusB,1000 
Deposit,20,20,Sun,1,DriveUp,10000 
Withdrawal,20,20,Sun,1,DriveUp,3000 
Withdrawal,20,20,Sun,1,CampusB,1000 
Withdrawal,20,20,Sun,1,CampusB,2000 
Deposit,20,20,Sun,1,CampusB,6000 
Withdrawal,20,20,Sun,1,DriveUp,2000 
Withdrawal,20,20,Sun,1,CampusB,1000 
Deposit,20,20,Sun,1,DriveUp,15000 
Deposit,20,20,Sun,1,DriveUp,19000 
Withdrawal,20,20,Sun,1,DriveUp,1000 
Deposit,20,20,Sun,1,DriveUp,8000 
Withdrawal,20,20,Sun,1,DriveUp,3000 
Deposit,20,20,Sun,1,DriveUp,19000 
Deposit,20,20,Sun,1,CampusB,1000 
Withdrawal,20,20,Sun,1,DriveUp,9000 
Withdrawal,20,20,Sun,1,DriveUp,3000 
Withdrawal,20,20,Sun,1,DriveUp,2000 
Deposit,20,20,Sun,1,DriveUp,300000 
Withdrawal,20,21,Sun,1,DriveUp,3000 
Deposit,20,21,Sun,1,DriveUp,96000 
Withdrawal,20,21,Sun,1,DriveUp,1000 
Deposit,20,21,Sun,1,CampusB,31000 
Withdrawal,20,21,Sun,1,CampusB,1000 
Deposit,20,21,Sun,1,DriveUp,12000 
Deposit,20,21,Sun,1,DriveUp,15000 
Withdrawal,20,21,Sun,1,DriveUp,1000 
Withdrawal,20,22,Sun,1,CampusB,1000 
Deposit,20,22,Sun,1,DriveUp,18000 
Withdrawal,20,22,Sun,1,CampusB,1000 
Withdrawal,20,22,Sun,1,CampusB,4000 
Withdrawal,20,22,Sun,1,CampusB,1000 
Deposit,20,22,Sun,1,DriveUp,6000 
Deposit,20,22,Sun,1,CampusB,3000 
Withdrawal,20,22,Sun,1,CampusB,1000 
Withdrawal,20,22,Sun,1,CampusB,1000 
Withdrawal,20,22,Sun,1,DriveUp,1000 
Withdrawal,20,23,Sun,1,DriveUp,2000 
Deposit,20,23,Sun,1,CampusB,6000 
Withdrawal,20,23,Sun,1,DriveUp,2000 
Withdrawal,21,0,Mon,2,DriveUp,1000 
Deposit,21,1,Mon,2,DriveUp,12000 
Withdrawal,21,2,Mon,2,CampusA,1000 
Withdrawal,21,5,Mon,2,DriveUp,3000 
Withdrawal,21,5,Mon,2,DriveUp,3000 
Withdrawal,21,5,Mon,2,DriveUp,10000 
Withdrawal,21,5,Mon,2,DriveUp,1000 
Withdrawal,21,6,Mon,2,DriveUp,1000 
Deposit,21,6,Mon,2,DriveUp,5000 
Withdrawal,21,7,Mon,2,DriveUp,2000 
Transfer,21,7,Mon,2,DriveUp,2000 
Deposit,21,7,Mon,2,DriveUp,3000 
Deposit,21,7,Mon,2,DriveUp,2000 
Deposit,21,7,Mon,2,DriveUp,16000 
Withdrawal,21,7,Mon,2,DriveUp,9000 
Withdrawal,21,7,Mon,2,DriveUp,1000 
Transfer,21,7,Mon,2,DriveUp,3000 
Withdrawal,21,7,Mon,2,CampusB,2000 
Withdrawal,21,7,Mon,2,DriveUp,2000 
Deposit,21,7,Mon,2,DriveUp,65000 
Deposit,21,7,Mon,2,CampusB,31000 
Withdrawal,21,7,Mon,2,CampusB,1000 
Deposit,21,7,Mon,2,DriveUp,4000 
Withdrawal,21,7,Mon,2,DriveUp,2000 
Deposit,21,7,Mon,2,CampusB,4000 
Withdrawal,21,7,Mon,2,DriveUp,6000 
Deposit,21,7,Mon,2,DriveUp,6000 
Withdrawal,21,7,Mon,2,DriveUp,1000 
Deposit,21,7,Mon,2,CampusB,4000 
Deposit,21,7,Mon,2,DriveUp,4000 
Withdrawal,21,7,Mon,2,CampusB,1000 
Deposit,21,7,Mon,2,DriveUp,2000 
Withdrawal,21,7,Mon,2,DriveUp,1000 
Withdrawal,21,7,Mon,2,DriveUp,2000 
Withdrawal,21,8,Mon,2,CampusB,1000 
Transfer,21,8,Mon,2,CampusB,15000 
Withdrawal,21,8,Mon,2,CampusB,2000 
Withdrawal,21,8,Mon,2,DriveUp,2000 
Deposit,21,8,Mon,2,DriveUp,30000 
Withdrawal,21,8,Mon,2,DriveUp,3000 
Withdrawal,21,8,Mon,2,CampusB,2000 
Withdrawal,21,8,Mon,2,CampusB,1000 
Deposit,21,8,Mon,2,CampusB,2000 
Withdrawal,21,8,Mon,2,CampusB,1000 
Deposit,21,8,Mon,2,DriveUp,12000 
Withdrawal,21,8,Mon,2,DriveUp,2000 
Withdrawal,21,8,Mon,2,DriveUp,3000 
Withdrawal,21,8,Mon,2,DriveUp,2000 
Withdrawal,21,8,Mon,2,CampusB,1000 
Deposit,21,8,Mon,2,DriveUp,8000 
Withdrawal,21,8,Mon,2,DriveUp,3000 
Transfer,21,8,Mon,2,CampusB,75000 
Withdrawal,21,8,Mon,2,CampusB,1000 
Withdrawal,21,8,Mon,2,DriveUp,4000 
Deposit,21,8,Mon,2,CampusB,9000 
Withdrawal,21,8,Mon,2,CampusB,1000 
Withdrawal,21,8,Mon,2,DriveUp,6000 
Transfer,21,9,Mon,2,CampusB,2000 
Withdrawal,21,9,Mon,2,CampusB,8000 
Withdrawal,21,9,Mon,2,CampusA,1000 
Withdrawal,21,9,Mon,2,CampusB,2000 
Deposit,21,9,Mon,2,CampusB,26000 
Withdrawal,21,9,Mon,2,DriveUp,1000 
Transfer,21,9,Mon,2,CampusA,3000 
Withdrawal,21,9,Mon,2,CampusB,2000 
Deposit,21,9,Mon,2,DriveUp,2000 
Withdrawal,21,9,Mon,2,DriveUp,1000 
Deposit,21,9,Mon,2,DriveUp,9000 
Withdrawal,21,9,Mon,2,DriveUp,2000 
Withdrawal,21,9,Mon,2,CampusA,2000 
Deposit,21,9,Mon,2,DriveUp,29000 
Withdrawal,21,9,Mon,2,CampusB,2000 
Deposit,21,9,Mon,2,DriveUp,6000 
Deposit,21,9,Mon,2,CampusB,7000 
Deposit,21,9,Mon,2,CampusB,2000 
Withdrawal,21,9,Mon,2,CampusB,2000 
Withdrawal,21,9,Mon,2,DriveUp,2000 
Withdrawal,21,9,Mon,2,CampusB,1000 
Withdrawal,21,9,Mon,2,CampusB,1000 
Deposit,21,10,Mon,2,CampusB,3000 
Deposit,21,10,Mon,2,CampusB,28000 
Withdrawal,21,10,Mon,2,CampusB,11000 
Deposit,21,10,Mon,2,CampusB,9000 
Withdrawal,21,10,Mon,2,CampusB,5000 
Withdrawal,21,10,Mon,2,CampusB,1000 
Deposit,21,10,Mon,2,CampusB,8000 
Deposit,21,10,Mon,2,CampusB,2000 
Withdrawal,21,10,Mon,2,CampusB,2000 
Withdrawal,21,10,Mon,2,DriveUp,3000 
Deposit,21,10,Mon,2,CampusB,9000 
Deposit,21,10,Mon,2,DriveUp,1000 
Withdrawal,21,10,Mon,2,DriveUp,2000 
Withdrawal,21,10,Mon,2,DriveUp,2000 
Withdrawal,21,10,Mon,2,CampusB,1000 
Withdrawal,21,10,Mon,2,CampusB,1000 
Deposit,21,10,Mon,2,CampusB,5000 
Withdrawal,21,10,Mon,2,DriveUp,2000 
Withdrawal,21,10,Mon,2,CampusB,3000 
Withdrawal,21,10,Mon,2,CampusA,2000 
Deposit,21,10,Mon,2,CampusB,11000 
Deposit,21,10,Mon,2,CampusB,2000 
Withdrawal,21,10,Mon,2,DriveUp,1000 
Withdrawal,21,10,Mon,2,DriveUp,1000 
Withdrawal,21,11,Mon,2,DriveUp,5000 
Withdrawal,21,11,Mon,2,CampusB,3000 
Withdrawal,21,11,Mon,2,DriveUp,2000 
Deposit,21,11,Mon,2,CampusB,17000 
Withdrawal,21,11,Mon,2,CampusB,1000 
Withdrawal,21,11,Mon,2,CampusB,2000 
Withdrawal,21,11,Mon,2,CampusB,1000 
Withdrawal,21,11,Mon,2,CampusB,2000 
Deposit,21,11,Mon,2,CampusB,15000 
Transfer,21,11,Mon,2,CampusB,2000 
Withdrawal,21,11,Mon,2,CampusB,2000 
Deposit,21,11,Mon,2,DriveUp,1000 
Withdrawal,21,11,Mon,2,DriveUp,3000 
Withdrawal,21,11,Mon,2,CampusB,1000 
Transfer,21,11,Mon,2,DriveUp,1000 
Withdrawal,21,11,Mon,2,DriveUp,1000 
Withdrawal,21,11,Mon,2,CampusB,1000 
Withdrawal,21,11,Mon,2,DriveUp,1000 
Withdrawal,21,11,Mon,2,CampusB,1000 
Withdrawal,21,11,Mon,2,CampusB,3000 
Deposit,21,11,Mon,2,DriveUp,3000 
Withdrawal,21,11,Mon,2,CampusB,1000 
Withdrawal,21,11,Mon,2,CampusB,1000 
Withdrawal,21,11,Mon,2,CampusB,1000 
Withdrawal,21,11,Mon,2,CampusB,1000 
Deposit,21,11,Mon,2,DriveUp,2000 
Withdrawal,21,11,Mon,2,CampusB,1000 
Withdrawal,21,11,Mon,2,CampusB,3000 
Withdrawal,21,11,Mon,2,DriveUp,3000 
Deposit,21,11,Mon,2,DriveUp,32000 
Withdrawal,21,11,Mon,2,DriveUp,2000 
Deposit,21,11,Mon,2,CampusB,3000 
Withdrawal,21,11,Mon,2,CampusB,1000 
Withdrawal,21,11,Mon,2,CampusB,2000 
Withdrawal,21,11,Mon,2,CampusB,2000 
Deposit,21,11,Mon,2,CampusB,3000 
Withdrawal,21,11,Mon,2,CampusA,1000 
Withdrawal,21,12,Mon,2,DriveUp,2000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Deposit,21,12,Mon,2,CampusB,6000 
Withdrawal,21,12,Mon,2,CampusB,4000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Deposit,21,12,Mon,2,DriveUp,5000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Withdrawal,21,12,Mon,2,DriveUp,3000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Deposit,21,12,Mon,2,DriveUp,33000 
Deposit,21,12,Mon,2,CampusB,1000 
Deposit,21,12,Mon,2,DriveUp,7000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Withdrawal,21,12,Mon,2,DriveUp,2000 
Deposit,21,12,Mon,2,CampusB,2000 
Deposit,21,12,Mon,2,DriveUp,9000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Withdrawal,21,12,Mon,2,DriveUp,2000 
Withdrawal,21,12,Mon,2,CampusB,4000 
Withdrawal,21,12,Mon,2,DriveUp,1000 
Withdrawal,21,12,Mon,2,DriveUp,2000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Withdrawal,21,12,Mon,2,DriveUp,2000 
Deposit,21,12,Mon,2,DriveUp,20000 
Withdrawal,21,12,Mon,2,CampusB,9000 
Withdrawal,21,12,Mon,2,DriveUp,1000 
Withdrawal,21,12,Mon,2,DriveUp,1000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Deposit,21,12,Mon,2,CampusB,5000 
Withdrawal,21,12,Mon,2,DriveUp,1000 
Withdrawal,21,12,Mon,2,CampusB,2000 
Withdrawal,21,12,Mon,2,DriveUp,2000 
Withdrawal,21,12,Mon,2,DriveUp,2000 
Deposit,21,12,Mon,2,CampusB,22000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Withdrawal,21,12,Mon,2,DriveUp,6000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Deposit,21,12,Mon,2,CampusB,3000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Withdrawal,21,12,Mon,2,DriveUp,8000 
Deposit,21,12,Mon,2,CampusB,4000 
Deposit,21,12,Mon,2,CampusB,9000 
Withdrawal,21,12,Mon,2,CampusB,9000 
Deposit,21,12,Mon,2,DriveUp,9000 
Withdrawal,21,12,Mon,2,DriveUp,6000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Withdrawal,21,12,Mon,2,DriveUp,1000 
Withdrawal,21,12,Mon,2,CampusB,4000 
Withdrawal,21,12,Mon,2,DriveUp,2000 
Deposit,21,12,Mon,2,DriveUp,9000 
Withdrawal,21,12,Mon,2,CampusA,1000 
Withdrawal,21,12,Mon,2,DriveUp,8000 
Deposit,21,12,Mon,2,CampusB,1000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Withdrawal,21,12,Mon,2,CampusB,3000 
Withdrawal,21,12,Mon,2,DriveUp,1000 
Withdrawal,21,12,Mon,2,CampusB,1000 
Deposit,21,12,Mon,2,DriveUp,8000 
Deposit,21,12,Mon,2,DriveUp,3000 
Withdrawal,21,12,Mon,2,CampusB,2000 
Withdrawal,21,12,Mon,2,CampusA,2000 
Withdrawal,21,12,Mon,2,DriveUp,1000 
Deposit,21,13,Mon,2,DriveUp,3000 
Deposit,21,13,Mon,2,DriveUp,12000 
Withdrawal,21,13,Mon,2,DriveUp,1000 
Withdrawal,21,13,Mon,2,DriveUp,5000 
Withdrawal,21,13,Mon,2,CampusB,1000 
Withdrawal,21,13,Mon,2,CampusB,1000 
Withdrawal,21,13,Mon,2,DriveUp,9000 
Withdrawal,21,13,Mon,2,CampusB,1000 
Withdrawal,21,13,Mon,2,CampusB,1000 
Deposit,21,13,Mon,2,DriveUp,8000 
Withdrawal,21,13,Mon,2,DriveUp,3000 
Withdrawal,21,13,Mon,2,CampusB,1000 
Withdrawal,21,13,Mon,2,DriveUp,2000 
Withdrawal,21,13,Mon,2,CampusB,1000 
Deposit,21,13,Mon,2,CampusB,1000 
Deposit,21,13,Mon,2,CampusB,4000 
Deposit,21,13,Mon,2,DriveUp,12000 
Deposit,21,13,Mon,2,DriveUp,10000 
Deposit,21,13,Mon,2,CampusB,12000 
Withdrawal,21,13,Mon,2,CampusB,1000 
Deposit,21,13,Mon,2,DriveUp,2000 
Withdrawal,21,13,Mon,2,DriveUp,2000 
Deposit,21,13,Mon,2,DriveUp,7000 
Withdrawal,21,13,Mon,2,CampusB,1000 
Withdrawal,21,13,Mon,2,CampusB,1000 
Withdrawal,21,13,Mon,2,DriveUp,3000 
Withdrawal,21,13,Mon,2,CampusA,1000 
Withdrawal,21,13,Mon,2,CampusB,1000 
Deposit,21,13,Mon,2,DriveUp,2000 
Deposit,21,13,Mon,2,CampusB,11000 
Withdrawal,21,13,Mon,2,DriveUp,6000 
Withdrawal,21,13,Mon,2,DriveUp,2000 
Withdrawal,21,13,Mon,2,DriveUp,1000 
Withdrawal,21,13,Mon,2,DriveUp,1000 
Deposit,21,13,Mon,2,CampusB,14000 
Withdrawal,21,13,Mon,2,CampusB,1000 
Deposit,21,13,Mon,2,DriveUp,6000 
Withdrawal,21,13,Mon,2,DriveUp,1000 
Deposit,21,13,Mon,2,DriveUp,3000 
Withdrawal,21,13,Mon,2,CampusB,3000 
Deposit,21,13,Mon,2,DriveUp,7000 
Deposit,21,13,Mon,2,CampusB,15000 
Deposit,21,13,Mon,2,DriveUp,24000 
Deposit,21,13,Mon,2,CampusB,3000 
Withdrawal,21,13,Mon,2,CampusB,1000 
Deposit,21,14,Mon,2,CampusB,3000 
Withdrawal,21,14,Mon,2,CampusB,1000 
Withdrawal,21,14,Mon,2,CampusB,1000 
Withdrawal,21,14,Mon,2,CampusB,2000 
Deposit,21,14,Mon,2,CampusB,3000 
Withdrawal,21,14,Mon,2,DriveUp,1000 
Deposit,21,14,Mon,2,DriveUp,8000 
Withdrawal,21,14,Mon,2,DriveUp,6000 
Deposit,21,14,Mon,2,DriveUp,61000 
Deposit,21,14,Mon,2,CampusB,13000 
Deposit,21,14,Mon,2,DriveUp,5000 
Withdrawal,21,14,Mon,2,DriveUp,1000 
Deposit,21,14,Mon,2,DriveUp,56000 
Deposit,21,14,Mon,2,CampusB,12000 
Withdrawal,21,14,Mon,2,DriveUp,4000 
Withdrawal,21,14,Mon,2,CampusB,6000 
Withdrawal,21,14,Mon,2,CampusB,1000 
Deposit,21,14,Mon,2,DriveUp,3000 
Transfer,21,14,Mon,2,DriveUp,13000 
Withdrawal,21,14,Mon,2,DriveUp,2000 
Withdrawal,21,14,Mon,2,DriveUp,2000 
Deposit,21,14,Mon,2,CampusB,1000 
Withdrawal,21,14,Mon,2,DriveUp,2000 
Withdrawal,21,14,Mon,2,CampusB,1000 
Withdrawal,21,14,Mon,2,DriveUp,2000 
Withdrawal,21,14,Mon,2,CampusB,1000 
Withdrawal,21,14,Mon,2,CampusB,1000 
Withdrawal,21,14,Mon,2,CampusB,6000 
Withdrawal,21,14,Mon,2,CampusB,1000 
Withdrawal,21,14,Mon,2,CampusA,1000 
Withdrawal,21,14,Mon,2,DriveUp,2000 
Deposit,21,14,Mon,2,DriveUp,4000 
Deposit,21,14,Mon,2,CampusB,2000 
Withdrawal,21,14,Mon,2,CampusB,1000 
Withdrawal,21,14,Mon,2,CampusB,1000 
Deposit,21,14,Mon,2,DriveUp,26000 
Deposit,21,14,Mon,2,CampusB,2000 
Transfer,21,14,Mon,2,CampusB,2000 
Withdrawal,21,14,Mon,2,CampusB,1000 
Withdrawal,21,14,Mon,2,CampusB,1000 
Withdrawal,21,14,Mon,2,CampusB,1000 
Withdrawal,21,14,Mon,2,DriveUp,6000 
Withdrawal,21,14,Mon,2,CampusB,1000 
Withdrawal,21,14,Mon,2,DriveUp,1000 
Withdrawal,21,14,Mon,2,DriveUp,1000 
Deposit,21,14,Mon,2,CampusB,7000 
Withdrawal,21,14,Mon,2,DriveUp,1000 
Withdrawal,21,14,Mon,2,CampusB,3000 
Withdrawal,21,15,Mon,2,CampusB,3000 
Withdrawal,21,15,Mon,2,DriveUp,1000 
Withdrawal,21,15,Mon,2,CampusB,1000 
Deposit,21,15,Mon,2,CampusB,3000 
Withdrawal,21,15,Mon,2,DriveUp,3000 
Withdrawal,21,15,Mon,2,CampusB,2000 
Withdrawal,21,15,Mon,2,CampusB,2000 
Withdrawal,21,15,Mon,2,DriveUp,1000 
